"year","state_name","state_code","sector","enterprise_type","activity","no_enterprises","msme_micro","msme_small","msme_medium","msme_total","non_msme","female_employees","male_employees","total_employees","formal_ann_salary","informal_ann_salary","all_ann_salary","less_than_4hours","hours_4to7","more_than_8hours","wh_not_reported","gross_value_added","per_employee_gva","per_enterprise_gva","within_hh","fixed","temporary_kiosk","no_fixed","mobile","total_outsidehh","ent_notreported","avg_gva_lessthan4hr","avg_gv_4to8hr","avg_gva_above8hr","avg_gva_all","proprietary_male","proprietary_female","proprietary_same_hh","proprietary_diff_hh","proprietary_shg","proprietary_trust","proprietary_others","proprietary_nr","perennial","seasonal","casual","operation_nr","own_management","usual_discharge","road_river_nala","not_generated_lw","local_civicauthority","authorised_ground","own_system","road_side","noprovision_thers","not_generated_sw","no_assistance","financial_loan","subsidy","machinery_equipment","skill_devlopment","marketing","raw_material","other_assistance","no_problems","power_cuts","shortage_raw_materials","fall_demand","high_cost_credit","non_recovery_financial_dues","non_available_labours","non_available_skilled_labour","labour_disputes","problems_others","not_registered","establishment_act","local_body","sales_tax_act","provident_fund_act","esc_act","stock_exchange","other_industry_act","donation_grants","major_receipt_others","not_any","data_collected","data_not_collected","no_accounts","st","sc","obc","social_groups_other","unknown"
"2016","Assam","18","Rural","Establishment","Total","110708","110154","531","0","110685","23","34540","291625","326313","63282","37982","41598","0.0","19.0","81.0","0.0","2671","81853.922","241265.31","176070","280272","187760","162189","177227","149997","0","74714","66075","82870","79792","97","2","1","0","0","0","0","0","100","1","0","0","3","3","33","62","1","5","25","40","13","17","100","0","0","0","0","0","0","0","46","12","4","14","10","21","4","4","0","10","53","2","41","3","0","0","0","8","0","1","99","0","8","92","17","10","17","56","1"
"2016","Assam","18","Rural","All","Manufacturing","163838","163603","235","0","163838","0","56740","239295","296034","81778","40631","44729","","","","","2257","76241.242","137758.03","88267","234585","100646","101131","111201","110371","0","44181","57162","81040","74187","83","15","2","0","0","0","0","0","99","1","1","0","3","2","28","68","1","2","36","33","19","8","99","0","0","0","0","0","1","0","46","10","7","25","6","13","2","4","0","10","85","1","14","0","0","0","0","1","0","0","100","0","3","97","20","10","24","46","1"
"2016","Assam","18","Rural","All","Trade","454072","452985","1087","0","454072","0","27183","513756","540939","44286","35729","36789","0.0","25.0","74.0","0.0","4571","84501.211","100666.85","91889","118363","64944","85299","133241","76850","0","49920","79954","83151","82458","97","3","0","0","0","0","0","0","100","1","0","0","3","2","27","68","1","6","24","45","10","14","100","0","0","0","0","0","0","0","52","8","3","15","10","20","0","0","0","10","70","1","29","1","0","0","0","1","0","0","100","0","4","96","12","10","23","54","1"
"2016","Assam","18","Rural","All","Services","231278","229938","1317","0","231255","23","17514","277058","294719","58424","34560","39863","1.0","31.0","68.0","0.0","2169","73595.523","93783.242","90248","105925","79323","75082","78866","93361","0","210550","68754","70900","71676","93","2","0","0","4","0","0","0","99","1","0","0","4","4","28","65","1","2","15","26","11","46","99","1","0","0","0","0","0","0","56","10","1","16","5","7","1","1","0","17","60","0","27","0","0","0","0","17","0","0","99","1","6","94","14","9","25","51","0"
"2016","Assam","18","Rural","All","Total","849187","846526","2639","0","849165","23","101436","1030109","1131692","63317","37846","41447","1.0","27.0","72.0","0.0","8997","79500.43","105948.4","90564","135073","70713","79664","110765","87867","0","128407","70611","79587","77482","93","5","1","0","1","0","0","0","99","1","0","0","3","2","28","67","1","4","24","38","12","22","100","0","0","0","0","0","0","0","52","9","3","17","8","15","1","1","0","12","70","1","26","1","0","0","0","5","0","0","100","0","4","95","14","10","24","51","1"
"2016","Assam","18","Urban","Own Account Enterprises","Manufacturing","22210","22210","0","0","22210","0","5330","21632","26962","0","34208","34208","","","","","292","108300.57","131472.31","109605","143696","118413","89400","100953","117764","0","60667","79025","121018","107229","80","19","1","0","0","0","0","0","99","1","0","0","1","7","34","59","24","13","26","15","8","15","100","0","0","0","0","0","0","0","35","13","3","35","7","9","2","4","0","20","41","2","59","0","0","0","0","0","0","2","98","0","4","96","3","11","29","58","0"
"2016","Assam","18","Urban","Own Account Enterprises","Trade","152765","152601","164","0","152765","0","11382","155527","166909","0","48092","48092","0.0","12.0","88.0","0.0","2162","129531.66","141524.56","120930","147278","111470","163901","208959","64504","0","56196","105333","130429","127311","93","6","1","0","0","0","0","0","100","0","0","0","0","5","25","70","33","15","17","16","2","17","100","0","0","0","0","0","0","0","48","13","4","19","6","25","1","0","0","4","19","3","81","3","0","0","0","0","0","0","100","0","9","91","5","9","24","62","1"
"2016","Assam","18","Urban","Own Account Enterprises","Services","73276","73177","99","0","73276","0","7770","75323","83092","0","38195","38195","11.0","16.0","72.0","2.0","906","109035.77","123642.12","141173","114792","102719","83773","135582","139954","0","108372","146135","93212","104826","94","5","1","1","0","0","0","0","99","1","0","0","3","5","24","68","23","13","12","14","2","35","100","0","0","0","0","0","0","0","58","16","1","24","4","6","0","0","0","6","43","2","53","0","0","0","0","6","0","0","100","0","3","97","3","15","25","57","1"
"2016","Assam","18","Urban","Own Account Enterprises","Total","248250","247988","262","0","248250","0","24482","252482","276963","0","40913","40913","3.0","15.0","81.0","1.0","3359","121279.73","135307.16","129863","139252","111394","108009","160715","107914","0","107028","113177","119618","118528","92","7","1","0","0","0","0","0","100","0","0","0","1","5","25","68","29","14","17","15","3","22","100","0","0","0","0","0","0","0","50","14","3","22","5","18","1","1","0","6","28","3","71","2","0","0","0","2","0","0","100","0","7","93","4","11","24","60","1"
"2016","Assam","18","Urban","Establishment","Manufacturing","17140","17095","45","0","17140","0","3066","50654","53720","48898","56942","55691","","","","","559","104058.08","326137.69","259534","335110","256911","200280","94560","0","0","105280","100771","102856","102672","95","5","0","0","0","0","0","0","100","0","0","0","4","3","39","54","36","11","21","18","9","6","99","0","0","1","1","0","0","0","48","26","5","18","9","9","2","4","0","10","15","7","84","4","0","0","0","2","0","0","100","0","26","74","4","10","22","64","0"
"2016","Assam","18","Urban","Establishment","Trade","62553","61529","1024","0","62553","0","5686","165155","170840","59945","60775","60639","0.0","9.0","91.0","0.0","2428","142121.28","388150.84","251739","396029","524267","0","0","190200","0","0","118609","142192","140120","95","3","2","1","0","0","0","0","100","0","0","0","2","4","18","77","42","15","14","13","5","12","100","1","0","0","0","0","0","0","51","13","4","14","6","11","2","1","0","13","6","10","93","12","0","2","0","3","0","1","99","1","28","72","2","6","24","67","1"
"2016","Assam","18","Urban","Establishment","Services","36994","36480","453","0","36934","60","24898","110898","135815","93331","65225","72580","1.0","23.0","76.0","0.0","1672","123108.64","451965.19","430327","458384","299599","0","295893","421923","0","174454","105957","120466","117519","86","11","1","1","0","0","0","0","100","0","0","0","7","12","37","44","39","15","14","13","4","16","100","0","0","0","0","0","0","0","47","22","2","23","5","10","3","4","0","6","10","8","88","3","0","1","0","7","0","1","99","0","21","79","6","10","26","57","1"
"2016","Assam","18","Urban","Establishment","Total","116688","115104","1523","0","116627","60","33650","326707","360376","76560","61886","64870","0.0","14.0","85.0","0.0","4659","129281.64","399269.84","323757","406393","392302","200280","272586","403109","0","167831","109133","128589","125917","92","6","1","1","0","0","0","0","100","0","0","0","4","6","27","63","40","14","15","13","5","12","100","0","0","0","0","0","0","0","49","18","3","18","6","10","2","3","0","10","9","9","90","8","0","2","0","4","0","1","100","0","25","74","4","8","24","63","1"
"2016","Assam","18","Urban","All","Manufacturing","39350","39305","45","0","39350","0","8396","72287","80682","48898","56791","55570","","","","","851","105475.82","216264.3","143894","245517","130341","125287","99926","117764","0","77620","86946","107777","104190","87","13","0","0","0","0","0","0","99","1","0","0","2","5","36","57","29","12","24","16","8","11","99","0","0","1","0","0","0","0","41","18","4","28","8","9","2","4","0","16","30","4","70","2","0","0","0","1","0","1","99","0","13","87","3","10","26","60","0"
"2016","Assam","18","Urban","All","Trade","215318","214130","1188","0","215318","0","17068","320681","337750","59945","60694","60572","0.0","11.0","89.0","0.0","4590","135899.33","213173.08","147735","227235","134221","163901","208959","65458","0","56196","110922","136488","133781","94","5","1","0","0","0","0","0","100","0","0","0","1","5","23","72","36","15","16","15","3","15","100","0","0","0","0","0","0","0","49","13","4","18","6","21","1","1","0","7","15","5","85","6","0","1","0","1","0","0","100","0","14","86","4","8","24","63","1"
"2016","Assam","18","Urban","All","Services","110270","109657","552","0","110209","60","32667","186221","218907","93331","64867","72244","5.0","20.0","74.0","1.0","2578","117766.91","233789.78","182658","263388","137134","83773","144762","157679","0","116078","118040","110548","112722","91","7","1","1","0","0","0","0","100","0","0","0","4","7","29","60","29","14","13","14","3","28","100","0","0","0","0","0","0","0","54","18","1","24","4","7","1","2","0","6","32","4","65","1","0","1","0","6","0","0","100","0","9","91","4","13","25","57","1"
"2016","Assam","18","Urban","All","Total","364938","363092","1785","0","364877","60","58131","579189","637339","76560","61696","64696","2.0","15.0","83.0","0.0","8018","125804.32","219708.55","164363","238631","134014","110878","165283","118625","0","114586","110965","124816","122712","92","6","1","0","0","0","0","0","100","0","0","0","2","6","26","66","33","14","16","15","4","19","100","0","0","0","0","0","0","0","50","15","3","20","6","15","1","1","0","7","22","5","77","4","0","1","0","3","0","0","100","0","13","87","4","10","24","61","1"
"2016","Assam","18","Total","Own Account Enterprises","Manufacturing","152938","152938","0","0","152938","0","39199","148017","187216","0","31430","31430","","","","","1358","72536.539","88794.148","80826","98930","100343","93332","110944","111177","0","46858","58584","77243","70100","80","19","2","0","0","0","0","0","98","1","1","0","3","2","29","66","4","3","36","30","17","10","99","0","0","0","0","0","1","0","48","8","5","27","6","11","0","3","0","9","84","0","16","0","0","0","0","0","0","1","100","0","2","98","17","10","27","45","1"
"2016","Assam","18","Total","Own Account Enterprises","Trade","567508","566337","1171","0","567508","0","37170","582581","619751","0","33949","33949","0.0","24.0","76.0","0.0","5940","95844.945","104668.13","88770","122708","71437","78344","141583","74879","0","28570","82845","97352","93910","96","4","0","0","0","0","0","0","100","0","0","0","2","3","27","68","9","8","22","37","8","15","100","0","0","0","0","0","0","0","51","9","3","17","9","21","0","0","0","9","58","1","41","1","0","0","0","0","0","0","100","0","5","95","10","10","24","55","1"
"2016","Assam","18","Total","Own Account Enterprises","Services","266283","265084","1199","0","266283","0","15009","260368","275376","108000","33639","34711","4.0","27.0","68.0","1.0","2388","86717.797","89679.023","92880","90853","77935","71747","87458","92097","0","134554","85729","79615","84175","93","3","1","0","4","0","0","0","99","1","0","0","3","4","25","68","7","5","13","22","8","45","99","1","0","0","0","0","0","0","56","11","1","18","4","6","1","0","0","15","56","1","33","0","0","0","0","14","0","0","100","1","5","94","10","11","26","53","0"
"2016","Assam","18","Total","Own Account Enterprises","Total","986729","984359","2370","0","986729","0","91378","990965","1082343","108000","33220","33644","1.0","27.0","72.0","0.0","9686","89491.039","98162.719","87816","112837","75554","74751","116738","86394","0","116854","77837","90005","87266","93","6","1","0","1","0","0","0","99","1","0","0","3","3","26","68","8","7","22","32","9","22","100","0","0","0","0","0","0","0","52","9","3","19","7","15","0","1","0","10","62","1","35","1","0","0","0","4","0","0","100","0","5","95","11","10","25","53","1"
"2016","Assam","18","Total","Establishment","Manufacturing","50249","49970","280","0","50249","0","25936","163565","189501","70174","44750","47667","","","","","1750","92347.797","348265.63","187949","397088","231381","141418","94560","0","0","62847","68422","94810","91054","96","3","1","0","0","0","0","0","100","0","0","0","3","2","31","64","13","6","29","30","17","5","99","0","0","0","0","0","0","0","37","20","8","20","7","15","5","7","0","15","46","4","53","2","0","0","0","3","0","1","99","0","13","87","14","9","17","60","1"
"2016","Assam","18","Total","Establishment","Trade","101882","100778","1104","0","101882","0","7081","251856","258938","55774","52588","53072","0.0","10.0","89.0","0.0","3221","124392.71","316150.06","214893","336349","311756","169529","229947","110634","0","95600","105378","123369","121575","96","3","1","0","0","0","0","0","100","0","0","0","1","4","21","73","26","11","17","27","6","13","100","1","0","0","0","0","0","0","49","12","3","13","10","19","2","1","0","9","19","8","79","10","0","1","0","3","0","1","99","1","22","77","6","7","22","65","1"
"2016","Assam","18","Total","Establishment","Services","75265","74511","671","0","75181","83","35172","202911","238250","81050","53040","59965","1.0","25.0","74.0","0.0","2358","98971.672","313293.03","218684","357818","192688","165170","196839","180248","0","174095","84180","98543","95268","92","6","1","1","0","0","0","0","100","0","0","0","6","7","41","46","20","9","18","23","9","22","100","0","0","0","0","0","0","0","53","17","1","17","6","10","3","3","1","8","34","5","58","2","0","1","0","12","0","1","99","0","12","87","14","10","23","53","1"
"2016","Assam","18","Total","Establishment","Total","227396","225258","2054","0","227312","83","68190","618332","686689","71452","50197","53915","0.0","17.0","83.0","0.0","7330","106744.1","322345.16","209297","356098","254015","163070","196511","164948","0","143589","85465","107538","104009","95","4","1","1","0","0","0","0","100","0","0","0","3","5","30","62","21","10","20","26","9","14","100","0","0","0","0","0","0","0","47","15","4","16","8","15","3","3","0","10","30","6","66","6","0","1","0","6","0","1","99","0","17","83","10","9","21","60","1"
"2016","Assam","18","Total","All","Manufacturing","203187","202908","280","0","203187","0","65135","311581","376717","70174","44639","47547","1.0","25.0","74.0","0.0","3108","82502.25","152962.55","91969","238393","113314","103132","110866","111177","0","48576","61312","87377","80538","84","15","1","0","0","0","0","0","99","1","0","0","3","2","29","66","6","4","34","30","17","9","99","0","0","0","0","0","1","0","45","11","6","25","7","12","2","4","0","11","75","1","25","1","0","0","0","1","0","1","100","0","5","95","16","10","24","49","1"
"2016","Assam","18","Total","All","Trade","669390","667115","2275","0","669390","0","44251","834437","878689","55774","52367","52879","0.0","20.0","80.0","0.0","9161","104257.59","136855.94","97126","171998","81438","89723","141960","75908","0","50256","86332","105922","102078","96","4","0","0","0","0","0","0","100","0","0","0","2","3","26","69","12","9","21","36","8","15","100","0","0","0","0","0","0","0","51","9","3","16","9","20","0","1","0","9","52","2","47","3","0","0","0","1","0","0","100","0","8","92","10","10","24","57","1"
"2016","Assam","18","Total","All","Services","341548","339595","1869","0","341464","83","50181","463279","513627","81066","52782","59708","3.0","26.0","71.0","0.0","4746","92401.688","138955.58","111906","183884","92302","75545","95581","98658","0","138122","85038","88854","89344","93","4","1","0","3","0","0","0","99","1","0","0","4","5","28","63","10","6","14","22","8","40","100","1","0","0","0","0","0","0","55","13","1","18","4","7","1","1","0","13","51","1","39","0","0","0","0","13","0","0","100","1","7","93","11","11","25","53","1"
"2016","Assam","18","Total","All","Total","1214125","1209618","4424","0","1214042","83","159568","1609297","1769032","71463","50008","53726","1.0","23.0","76.0","0.0","17016","96188.195","140150.31","99667","184105","86895","81415","119242","90456","0","119689","79992","97436","93769","93","6","1","0","1","0","0","0","99","1","0","0","3","3","27","67","10","7","21","31","9","21","100","0","0","0","0","0","0","0","51","11","3","18","7","15","1","1","0","10","56","2","41","2","0","0","0","4","0","0","100","0","7","93","11","10","24","54","1"
"2016","West Bengal","19","Rural","Own Account Enterprises","Manufacturing","2942114","2942114","0","0","2942114","0","2144957","1155555","3300512","0","38248","38248","","","","","8260","25026.42","28075.051","25670","96757","56700","28284","35518","26906","0","10447","17684","30047","20555","30","68","2","0","0","0","0","0","96","2","1","0","0","3","16","81","1","1","12","56","20","10","99","0","0","0","0","0","0","0","46","4","4","21","9","3","0","0","0","26","96","0","3","0","0","0","0","1","0","0","100","0","2","98","3","22","27","46","2"
"2016","West Bengal","19","Rural","Own Account Enterprises","Trade","1158549","1157942","607","0","1158549","0","144598","1190225","1334823","0","59368","59368","1.0","32.0","67.0","0.0","10271","76946.531","88654.0","85591","108215","67685","87200","76658","63733","0","16856","65201","75083","71151","91","7","2","1","0","0","0","0","98","2","0","0","0","3","18","79","2","5","10","60","6","18","100","0","0","0","0","0","0","0","37","1","2","25","18","19","0","0","0","19","74","2","25","0","0","0","0","2","0","0","100","0","8","92","2","23","24","49","3"
"2016","West Bengal","19","Rural","Own Account Enterprises","Services","1232606","1230928","735","0","1231662","0","105495","1086305","1191800","0","16846","16846","7.0","48.0","46.0","0.0","7127","59800.301","57820.586","42655","74630","80924","67203","58500","68933","0","48468","48425","65894","56424","83","5","1","0","10","0","0","0","98","1","1","0","0","4","23","73","1","3","9","40","6","42","93","6","4","0","1","0","0","1","51","2","0","26","8","7","0","0","0","16","73","0","23","0","0","0","0","6","1","3","96","0","11","89","1","32","21","42","3"
"2016","West Bengal","19","Rural","Own Account Enterprises","Total","5333269","5330984","1341","0","5332325","0","2395051","3432085","5827136","0","29284","29284","5.0","57.0","39.0","0.0","25657","44030.207","48107.457","33702","95788","70336","80374","63427","59056","0","21186","28230","54757","38153","55","40","2","0","2","0","0","0","97","2","1","0","0","3","18","78","1","2","11","53","14","19","98","2","1","0","0","0","0","0","45","3","3","23","11","7","0","0","0","22","86","0","12","0","0","0","0","2","0","1","99","0","5","95","2","24","25","46","2"
"2016","West Bengal","19","Rural","Establishment","Manufacturing","170011","169577","435","0","170011","0","88605","797098","885714","62874","57171","57735","","","","","6944","78400.023","408444.16","322536","523994","317748","357622","251293","119169","0","26578","69696","75371","74945","90","4","5","2","0","0","0","0","97","3","0","0","0","7","24","69","2","4","18","52","18","6","99","1","0","0","0","0","0","0","30","7","3","29","18","11","5","9","1","19","54","4","44","3","0","0","0","6","0","0","100","1","16","83","1","19","25","54","1"
"2016","West Bengal","19","Rural","Establishment","Trade","71265","70674","591","0","71265","0","3566","180458","184024","53450","44016","45555","0.0","17.0","82.0","0.0","1794","97487.281","251736.47","213681","279156","65777","157070","202642","239769","0","93424","74447","89559","86939","91","3","4","3","0","0","0","0","96","4","0","0","1","2","27","70","3","7","7","59","12","12","98","1","1","0","0","0","0","0","44","1","1","18","16","15","3","3","0","19","27","17","71","13","0","0","0","18","0","0","100","1","34","65","1","15","19","65","1"
"2016","West Bengal","19","Rural","Establishment","Services","91951","90026","1612","314","91951","0","17853","248526","266379","47161","45026","45399","1.0","33.0","66.0","0.0","2784","104512.74","302769.97","251765","389653","133131","257727","176208","184682","0","29353","60615","114959","95871","91","1","2","2","3","1","1","0","97","3","0","0","1","4","43","52","1","6","21","44","12","17","95","5","1","0","1","0","0","0","45","6","1","16","15","22","3","5","1","10","37","4","52","2","0","0","0","28","1","2","98","0","33","67","1","42","16","39","2"
"2016","West Bengal","19","Rural","Establishment","Total","333228","330277","2637","314","333228","0","110024","1226082","1336117","57080","53566","53990","0.0","14.0","86.0","0.0","11522","86234.961","345769.25","295209","418305","211513","237454","188188","174245","0","39061","66105","83509","80953","90","3","4","2","1","0","0","0","97","3","0","0","1","5","30","65","2","5","17","51","15","10","98","2","1","0","0","0","0","0","37","6","2","23","17","15","4","7","1","16","44","7","52","5","0","0","0","15","0","1","99","0","25","75","1","24","21","52","2"
"2016","West Bengal","19","Rural","All","Manufacturing","3112125","3111691","435","0","3112125","0","2233562","1952653","4186226","62874","57067","57638","","","","","15204","36319.109","48854.078","35011","288906","145372","93447","48000","28304","0","10490","18879","50405","30747","33","65","2","0","0","0","0","0","96","2","1","0","0","3","17","80","1","1","13","56","20","10","99","0","0","0","0","0","0","0","45","4","4","21","10","3","0","1","0","25","94","0","5","0","0","0","0","2","0","0","100","0","3","97","3","22","27","46","2"
"2016","West Bengal","19","Rural","All","Trade","1229814","1228617","1197","0","1229814","0","148165","1370682","1518847","53450","44182","45680","1.0","30.0","69.0","0.0","12065","79435.258","98104.266","91426","126988","67584","89040","79015","64260","0","20032","65875","77244","73126","91","7","2","1","0","0","0","0","98","2","0","0","0","3","19","79","2","6","9","60","7","17","100","0","0","0","0","0","0","0","38","1","2","25","18","19","1","0","0","19","71","2","28","1","0","0","0","3","0","0","100","0","9","91","2","22","23","50","3"
"2016","West Bengal","19","Rural","All","Services","1324558","1320953","2347","314","1323614","0","123347","1334832","1458179","47161","44152","44663","6.0","45.0","49.0","0.0","9911","67968.336","74824.961","54078","127139","83988","79723","63698","71260","0","47808","50120","78042","63797","84","5","1","1","10","0","0","0","98","1","1","0","0","4","24","71","1","3","10","40","6","40","93","6","3","0","1","0","0","1","51","2","0","25","9","8","0","1","0","15","71","1","25","0","0","0","0","7","1","3","96","0","12","88","1","33","21","42","3"
"2016","West Bengal","19","Rural","All","Total","5666497","5661261","3978","314","5665553","0","2505075","4658167","7163252","57080","53305","53756","4.0","49.0","47.0","0.0","37179","51902.402","65611.961","43049","157878","84373","87272","67958","60653","0","21429","30098","63942","45629","57","38","2","0","2","0","0","0","97","2","1","0","0","3","19","78","1","3","11","53","14","19","98","2","1","0","0","0","0","0","45","3","3","23","11","8","0","1","0","22","84","1","14","0","0","0","0","3","0","1","99","0","6","94","2","24","25","46","2"
"2016","West Bengal","19","Urban","Own Account Enterprises","Manufacturing","864215","863052","1163","0","864215","0","500846","462004","962849","0","34059","34059","","","","","4340","45074.566","50218.984","42935","91473","95771","97090","70640","96350","0","11185","26939","54571","38950","43","56","2","0","0","0","0","0","97","2","1","0","0","5","15","80","10","9","6","57","8","10","100","0","0","0","0","0","0","0","55","3","1","20","7","4","2","0","0","16","91","0","8","0","1","0","0","1","0","0","100","0","3","97","0","17","17","62","4"
"2016","West Bengal","19","Urban","Own Account Enterprises","Trade","849120","844942","4178","0","849120","0","106578","864859","971437","0","42222","42222","1.0","20.0","80.0","0.0","10522","108313.77","123916.52","102403","148367","97557","107434","87489","86226","0","37501","82583","105035","100097","86","8","5","0","0","0","0","0","99","0","0","0","0","6","22","71","25","8","4","44","6","13","100","0","0","0","0","0","0","0","42","1","1","21","13","14","1","0","0","21","54","3","46","1","0","0","0","2","0","0","100","0","14","86","0","23","13","61","2"
"2016","West Bengal","19","Urban","Own Account Enterprises","Services","940132","937748","2317","0","940065","66","181029","802055","983083","0","55128","55128","11.0","36.0","53.0","0.0","8177","83177.109","86977.148","79272","112326","78857","63041","73658","76040","0","68397","78007","78546","77246","81","17","1","0","0","0","0","0","99","0","0","0","2","8","24","66","17","8","3","33","6","34","100","0","0","0","0","0","0","0","57","1","0","23","6","7","0","0","0","14","72","1","22","0","0","0","0","10","0","0","100","0","3","97","1","20","14","63","3"
"2016","West Bengal","19","Urban","Own Account Enterprises","Total","2653467","2645742","7658","0","2653400","66","788452","2128917","2917369","0","41795","41795","6.0","35.0","60.0","0.0","23039","78971.844","86826.031","61273","129268","90974","99688","78377","79638","0","47630","54714","83573","71460","70","27","3","0","0","0","0","0","99","1","1","0","1","7","20","72","17","8","4","44","7","19","100","0","0","0","0","0","0","0","51","2","1","21","9","8","1","0","0","17","72","1","25","1","0","0","0","4","0","0","100","0","6","94","0","20","15","62","3"
"2016","West Bengal","19","Urban","Establishment","Manufacturing","202051","200723","1328","0","202051","0","52484","802194","857624","61039","62471","62260","","","","","8473","98796.211","419349.56","358906","452470","346706","135846","116993","134505","0","98276","81744","95030","94109","90","3","6","2","0","0","0","0","100","0","0","0","1","8","32","60","23","8","12","34","18","6","100","0","0","0","0","0","0","0","42","3","2","18","11","8","6","10","1","18","35","6","63","5","0","0","0","9","0","1","99","0","27","73","0","13","18","65","4"
"2016","West Bengal","19","Urban","Establishment","Trade","180182","174719","5449","5","180173","9","10365","537702","550129","55474","58556","58034","0.0","9.0","90.0","0.0","8440","153418.56","468415.28","601270","458014","265550","269450","253057","140952","0","97979","117894","149923","146815","90","3","5","2","0","0","0","0","99","1","0","0","0","5","25","70","32","7","5","32","7","17","99","1","0","0","0","0","0","0","53","1","1","21","7","9","2","1","0","16","9","16","90","17","1","0","0","14","0","1","99","0","52","48","0","7","10","80","2"
"2016","West Bengal","19","Urban","Establishment","Services","166174","158395","7570","209","166174","0","99611","556757","657065","82695","61583","65910","2.0","21.0","78.0","0.0","8468","128876.14","509586.34","528223","525140","276324","652827","386358","385159","0","141250","121512","126041","125381","83","8","4","2","0","2","1","0","99","1","0","0","2","16","34","48","41","6","4","26","8","15","99","1","0","0","0","0","0","1","61","1","1","14","7","5","3","5","1","14","20","10","73","3","1","1","0","25","1","2","97","0","36","64","1","10","12","75","3"
"2016","West Bengal","19","Urban","Establishment","Total","548491","533921","14346","214","548482","9","162460","1897158","2065323","68287","61249","62460","1.0","12.0","87.0","0.0","25383","122900.88","462778.78","449420","475889","285696","426142","325810","286015","0","131506","110537","118895","118001","88","5","5","2","0","1","0","0","99","1","0","0","1","9","30","59","31","7","7","31","11","12","99","1","0","0","0","0","0","0","52","2","1","18","9","7","4","6","1","16","22","11","75","8","1","0","0","15","0","1","99","0","38","62","0","10","14","73","3"
"2016","West Bengal","19","Urban","All","Manufacturing","1066266","1063775","2491","0","1066266","0","553330","1264198","1820473","61039","61693","61599","","","","","12813","70382.805","120167.02","67713","293532","109860","99256","90671","103197","0","13748","32761","79490","63600","51","46","2","0","0","0","0","0","98","2","1","0","0","5","18","76","12","9","7","53","10","9","100","0","0","0","0","0","0","0","52","3","1","20","8","5","2","2","0","16","80","1","18","1","1","0","0","2","0","0","100","0","7","93","0","16","18","62","4"
"2016","West Bengal","19","Urban","All","Trade","1029303","1019661","9627","5","1029293","9","116943","1402561","1521565","55474","58020","57600","1.0","16.0","83.0","0.0","18962","124621.69","184221.75","155169","228369","107147","110470","88818","87081","0","44941","89871","122251","116614","87","7","5","1","0","0","0","0","99","0","0","0","0","6","23","71","26","8","4","42","6","14","100","0","0","0","0","0","0","0","44","1","1","21","12","13","1","1","0","20","46","5","54","4","0","0","0","4","0","0","100","0","21","79","0","20","13","65","2"
"2016","West Bengal","19","Urban","All","Services","1106305","1096144","9886","209","1106239","66","280639","1358811","1640149","82695","61447","65728","7.0","30.0","63.0","0.0","16645","101484.68","150455.8","117162","242837","89791","104271","85739","82119","0","74127","89177","101711","95994","81","16","2","1","0","0","0","0","99","1","0","0","2","10","25","64","20","8","3","32","6","31","99","0","0","0","0","0","0","0","58","1","0","21","6","7","1","1","0","14","65","3","29","1","0","0","0","12","0","1","99","0","8","92","1","19","13","65","3"
"2016","West Bengal","19","Urban","All","Total","3201958","3179663","22005","214","3201882","76","950912","4026075","4982693","68287","60729","62001","4.0","26.0","71.0","0.0","48423","97182.391","151229.34","93883","245838","101942","109073","86840","84134","0","53003","64888","101104","90085","73","23","3","1","0","0","0","0","99","1","1","0","1","7","22","70","20","8","5","42","7","18","100","0","0","0","0","0","0","0","51","2","1","21","9","8","1","1","0","17","64","3","33","2","0","0","0","6","0","0","100","0","12","88","0","18","15","64","3"
"2016","West Bengal","19","Total","Own Account Enterprises","Manufacturing","3806329","3805166","1163","0","3806329","0","2645803","1617558","4263362","0","34840","34840","","","","","12600","29554.141","33102.762","29346","93899","84377","47513","37087","30543","0","10621","19176","38148","24549","32","65","2","0","0","0","0","0","97","2","1","0","0","4","16","80","3","3","11","56","17","10","99","0","0","0","0","0","0","0","48","4","3","20","9","3","1","0","0","23","95","0","4","0","0","0","0","1","0","0","100","0","2","98","2","21","25","49","3"
"2016","West Bengal","19","Total","Own Account Enterprises","Trade","2007669","2002884","4785","0","2007669","0","251176","2055083","2306259","0","43855","43855","1.0","27.0","72.0","0.0","20792","90154.664","103562.89","91203","129808","83055","95533","79285","72368","0","23156","70646","88963","83348","89","8","3","0","0","0","0","0","98","1","0","0","0","4","20","76","12","7","7","53","6","16","100","0","0","0","0","0","0","0","39","1","1","23","16","17","1","0","0","20","65","2","34","1","0","0","0","2","0","0","100","0","10","90","1","23","19","54","3"
"2016","West Bengal","19","Total","Own Account Enterprises","Services","2172738","2168676","3052","0","2171728","66","286523","1888360","2174884","0","40857","40857","9.0","42.0","49.0","0.0","15305","70371.57","70441.078","59274","94756","79676","65780","62467","72140","0","59997","59915","72123","65918","82","10","1","0","6","0","0","0","99","1","1","0","1","6","23","70","8","5","6","37","6","38","96","4","2","0","1","0","0","1","54","2","0","24","7","7","0","0","0","15","73","1","22","0","0","0","0","7","1","2","98","0","7","93","1","27","18","52","3"
